%Depth m	%Vp km/s	%Vs km/s	%Density g/cc	%GR	%Porosity	% Vclay Frac					
2035.6556	2.2497	0.8280	2.1857	79.9016	0.4758	0.3577					
2035.8080	2.2863	0.8434	2.1898	81.7194	0.4630	0.3784					
2035.9604	2.2816	0.8464	2.1888	83.5687	0.4532	0.3993					
2036.1128	2.2838	0.8537	2.1727	86.6119	0.4748	0.4339					
2036.2653	2.2830	0.8466	2.1960	89.6156	0.4844	0.4679					
2036.4176	2.2497	0.8466	2.2008	87.7887	0.5045	0.4472					
2036.5699	2.2219	0.8422	2.1916	87.2447	0.4768	0.4411					
2036.7224	2.2217	0.8363	2.2145	84.2481	0.4597	0.4071					
2036.8748	2.2236	0.8396	2.1915	85.7732	0.4672	0.4244					
2037.0272	2.2344	0.8407	2.1573	86.0448	0.4676	0.4274					
2037.1796	2.2494	0.8418	2.1555	85.1664	0.4703	0.4175					
2037.3320	2.2681	0.8658	2.1916	89.2080	0.4708	0.4633					
2037.4844	2.2590	0.8287	2.2338	89.8444	0.4820	0.4705					
2037.6368	2.2589	0.8582	2.2220	90.7500	0.4733	0.4808					
2037.7892	2.2644	0.8690	2.2302	86.7141	0.4715	0.4350					
2037.9417	2.2639	0.9035	2.2251	86.1634	0.4969	0.4288					
2038.0940	2.2612	0.9035	2.2341	86.2448	0.4993	0.4297					
2038.2465	2.2512	0.8974	2.2190	87.1528	0.4706	0.4400					
2038.3988	2.2606	0.8765	2.2232	87.0657	0.4360	0.4390					
2038.5511	2.2666	0.8595	2.2393	87.2144	0.4323	0.4407					
2038.7036	2.2759	0.9108	2.2437	86.3498	0.4479	0.4309					
2038.8560	2.2935	0.9121	2.2388	82.3451	0.4492	0.3855					
2039.0084	2.3145	0.9137	2.2236	81.6929	0.4680	0.3781					
2039.1608	2.3001	0.9080	2.2292	80.5040	0.4535	0.3646					
2039.3132	2.3009	0.9351	2.2506	83.8418	0.4509	0.4024					
2039.4656	2.3184	0.9614	2.2646	85.0785	0.4583	0.4165					
2039.6180	2.3338	0.9686	2.2618	87.9488	0.4779	0.4490					
2039.7704	2.3437	0.9686	2.2585	90.6691	0.4715	0.4799					
2039.9229	2.3395	0.9715	2.2570	90.3369	0.4441	0.4761					
2040.0752	2.3163	0.9795	2.2565	87.5366	0.4370	0.4444					
2040.2275	2.2870	0.9116	2.2714	83.5209	0.4427	0.3988					
2040.3800	2.2756	0.9135	2.2717	79.5219	0.4624	0.3534					
2040.5323	2.2761	0.9135	2.2718	80.0584	0.4546	0.3595					
2040.6848	2.2818	0.9199	2.2657	81.9903	0.4649	0.3814					
2040.8372	2.2888	0.9310	2.2592	87.3532	0.4700	0.4423					
2040.9896	2.3139	0.9390	2.2563	87.4976	0.4819	0.4439					
2041.1420	2.3139	0.9494	2.2514	89.8811	0.4728	0.4710					
2041.2944	2.3181	0.9494	2.2560	92.2942	0.4636	0.4983					
2041.4468	2.3054	0.9480	2.2562	96.7292	0.4617	0.5487					
2041.5992	2.2859	0.9296	2.2465	93.4186	0.4626	0.5111					
2041.7516	2.2817	0.9134	2.2451	87.8551	0.4318	0.4480					
2041.9041	2.2649	0.9036	2.2396	83.0127	0.4338	0.3930					
2042.0564	2.2139	0.8823	2.2442	83.7518	0.4321	0.4014					
2042.2087	2.2299	0.8823	2.2463	83.8395	0.4714	0.4024					
2042.3612	2.2578	0.9372	2.2698	84.6964	0.4561	0.4121					
